platform,post_id,title,author,date,latitude,longitude,location_name,tags,url,views_or_score
German Events,evt_1762636240416_234,Marathon in Berlin - May 2026,Veranstalter_3957,2026-05-03T16:10:40.416076,52.539852,13.42306,"Berlin, Berlin","event,sports,berlin",https://events.de/berlin/evt_1762636240416_234,8371
German Events,evt_1762636240416_235,Street Food Festival in Nürnberg - June 2025,Veranstalter_546,2025-06-10T16:10:40.416080,49.481515,11.06101,"Nürnberg, Bayern","event,food,bayern",https://events.de/nuremberg/evt_1762636240416_235,2462
German Events,evt_1762636240416_236,Flohmarkt in Wuppertal - July 2025,Veranstalter_3930,2025-07-11T16:10:40.416085,51.252494,7.130818,"Wuppertal, Nordrhein-Westfalen","event,market,nordrhein-westfalen",https://events.de/wuppertal/evt_1762636240416_236,5055
German Events,evt_1762636240416_237,Marathon in Berlin - February 2026,Veranstalter_8639,2026-02-17T16:10:40.416090,52.504283,13.378258,"Berlin, Berlin","event,sports,berlin",https://events.de/berlin/evt_1762636240416_237,7760
German Events,evt_1762636240416_238,Karneval in Köln - July 2025,Veranstalter_2015,2025-07-07T16:10:40.416095,50.954681,6.947332,"Köln, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_238,7682
German Events,evt_1762636240416_239,Comedy Show in Osnabrück - January 2026,Veranstalter_9324,2026-01-10T16:10:40.416100,52.258524,8.070507,"Osnabrück, Niedersachsen","event,entertainment,niedersachsen",https://events.de/osnabruck/evt_1762636240416_239,7749
German Events,evt_1762636240416_240,Theater Aufführung in Lübeck - June 2025,Veranstalter_6391,2025-06-12T16:10:40.416105,53.847108,10.690983,"Lübeck, Schleswig-Holstein","event,culture,schleswig-holstein",https://events.de/lubeck/evt_1762636240416_240,7972
German Events,evt_1762636240416_241,Oktoberfest in Stuttgart - July 2025,Veranstalter_9876,2025-07-14T16:10:40.416109,48.776076,9.161572,"Stuttgart, Baden-Württemberg","event,festival,baden-württemberg",https://events.de/stuttgart/evt_1762636240416_241,5604
German Events,evt_1762636240416_242,Oktoberfest in München - August 2025,Veranstalter_8819,2025-08-09T16:10:40.416114,48.150929,11.572864,"München, Bayern","event,festival,bayern",https://events.de/munich/evt_1762636240416_242,2149
German Events,evt_1762636240416_243,Oktoberfest in Frankfurt - December 2025,Veranstalter_6663,2025-12-23T16:10:40.416119,50.133634,8.681921,"Frankfurt, Hessen","event,festival,hessen",https://events.de/frankfurt/evt_1762636240416_243,8799
German Events,evt_1762636240416_244,Food Truck Festival in Bonn - November 2025,Veranstalter_9473,2025-11-10T16:10:40.416124,50.723117,7.087252,"Bonn, Nordrhein-Westfalen","event,food,nordrhein-westfalen",https://events.de/bonn/evt_1762636240416_244,8574
German Events,evt_1762636240416_245,Oktoberfest in München - August 2025,Veranstalter_1251,2025-08-25T16:10:40.416129,48.111877,11.593735,"München, Bayern","event,festival,bayern",https://events.de/munich/evt_1762636240416_245,1848
German Events,evt_1762636240416_246,Comedy Show in Hannover - November 2025,Veranstalter_5999,2025-11-12T16:10:40.416133,52.385301,9.758221,"Hannover, Niedersachsen","event,entertainment,niedersachsen",https://events.de/hanover/evt_1762636240416_246,391
German Events,evt_1762636240416_247,Bierfest in Aachen - April 2026,Veranstalter_5524,2026-04-29T16:10:40.416138,50.748473,6.103287,"Aachen, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/aachen/evt_1762636240416_247,7434
German Events,evt_1762636240416_248,Wissenschaftsmesse in Hamburg - November 2025,Veranstalter_1926,2025-11-18T16:10:40.416143,53.559624,10.006806,"Hamburg, Hamburg","event,education,hamburg",https://events.de/hamburg/evt_1762636240416_248,6473
German Events,evt_1762636240416_249,Bierfest in Heidelberg - December 2025,Veranstalter_4233,2025-12-17T16:10:40.416148,49.432362,8.678129,"Heidelberg, Baden-Württemberg","event,festival,baden-württemberg",https://events.de/heidelberg/evt_1762636240416_249,2989
German Events,evt_1762636240416_250,Marathon in Berlin - June 2025,Veranstalter_7162,2025-06-16T16:10:40.416152,52.540877,13.377225,"Berlin, Berlin","event,sports,berlin",https://events.de/berlin/evt_1762636240416_250,5253
German Events,evt_1762636240416_251,Theater Aufführung in Berlin - July 2025,Veranstalter_2079,2025-07-15T16:10:40.416157,52.537574,13.403932,"Berlin, Berlin","event,culture,berlin",https://events.de/berlin/evt_1762636240416_251,5544
German Events,evt_1762636240416_252,Bierfest in Bonn - July 2025,Veranstalter_4936,2025-07-25T16:10:40.416162,50.711951,7.07723,"Bonn, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/bonn/evt_1762636240416_252,8303
German Events,evt_1762636240416_253,Karneval in Köln - December 2025,Veranstalter_6897,2025-12-02T16:10:40.416167,50.939121,6.942296,"Köln, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_253,6490
German Events,evt_1762636240416_254,Marathon in Berlin - May 2025,Veranstalter_2720,2025-05-16T16:10:40.416171,52.518197,13.421999,"Berlin, Berlin","event,sports,berlin",https://events.de/berlin/evt_1762636240416_254,3907
German Events,evt_1762636240416_255,Marathon in München - February 2026,Veranstalter_6446,2026-02-20T16:10:40.416176,48.137629,11.60466,"München, Bayern","event,sports,bayern",https://events.de/munich/evt_1762636240416_255,6571
German Events,evt_1762636240416_256,Wissenschaftsmesse in Hamburg - February 2026,Veranstalter_6164,2026-02-26T16:10:40.416181,53.56965,10.002086,"Hamburg, Hamburg","event,education,hamburg",https://events.de/hamburg/evt_1762636240416_256,6087
German Events,evt_1762636240416_257,Theater Aufführung in Essen - April 2026,Veranstalter_3384,2026-04-27T16:10:40.416186,51.453935,7.000162,"Essen, Nordrhein-Westfalen","event,culture,nordrhein-westfalen",https://events.de/essen/evt_1762636240416_257,2289
German Events,evt_1762636240416_258,Stadtfest in Lübeck - August 2025,Veranstalter_8065,2025-08-17T16:10:40.416191,53.853109,10.707141,"Lübeck, Schleswig-Holstein","event,festival,schleswig-holstein",https://events.de/lubeck/evt_1762636240416_258,403
German Events,evt_1762636240416_259,Wissenschaftsmesse in Hamburg - November 2025,Veranstalter_5845,2025-11-30T16:10:40.416196,53.55599,10.012274,"Hamburg, Hamburg","event,education,hamburg",https://events.de/hamburg/evt_1762636240416_259,8905
German Events,evt_1762636240416_260,Bundesliga Spiel in München - August 2025,Veranstalter_8759,2025-08-02T16:10:40.416201,48.161133,11.580047,"München, Bayern","event,sports,bayern",https://events.de/munich/evt_1762636240416_260,3284
German Events,evt_1762636240416_261,Konzert in Osnabrück - July 2025,Veranstalter_5711,2025-07-25T16:10:40.416205,52.287273,8.063829,"Osnabrück, Niedersachsen","event,music,niedersachsen",https://events.de/osnabruck/evt_1762636240416_261,1567
German Events,evt_1762636240416_262,Musikfestival in Leipzig - May 2025,Veranstalter_8263,2025-05-22T16:10:40.416212,51.323411,12.357166,"Leipzig, Sachsen","event,music,sachsen",https://events.de/leipzig/evt_1762636240416_262,6151
German Events,evt_1762636240416_263,Konzert in Erfurt - April 2026,Veranstalter_9053,2026-04-25T16:10:40.416218,50.991285,11.039419,"Erfurt, Thüringen","event,music,thüringen",https://events.de/erfurt/evt_1762636240416_263,3818
German Events,evt_1762636240416_264,Kunstausstellung in Rostock - March 2026,Veranstalter_9215,2026-03-06T16:10:40.416223,54.059226,12.153294,"Rostock, Mecklenburg-Vorpommern","event,art,mecklenburg-vorpommern",https://events.de/rostock/evt_1762636240416_264,1775
German Events,evt_1762636240416_265,Comedy Show in Hagen - October 2025,Veranstalter_8688,2025-10-14T16:10:40.416228,51.352184,7.456205,"Hagen, Nordrhein-Westfalen","event,entertainment,nordrhein-westfalen",https://events.de/hagen/evt_1762636240416_265,3388
German Events,evt_1762636240416_266,Food Truck Festival in Hannover - July 2025,Veranstalter_5121,2025-07-05T16:10:40.416233,52.380458,9.734488,"Hannover, Niedersachsen","event,food,niedersachsen",https://events.de/hanover/evt_1762636240416_266,6700
German Events,evt_1762636240416_267,Technik Konferenz in Hamburg - December 2025,Veranstalter_8488,2025-12-19T16:10:40.416237,53.539041,9.984376,"Hamburg, Hamburg","event,tech,hamburg",https://events.de/hamburg/evt_1762636240416_267,1057
German Events,evt_1762636240416_268,Comedy Show in München - October 2025,Veranstalter_4520,2025-10-17T16:10:40.416242,48.161021,11.575083,"München, Bayern","event,entertainment,bayern",https://events.de/munich/evt_1762636240416_268,6965
German Events,evt_1762636240416_269,Theater Aufführung in Stuttgart - September 2025,Veranstalter_737,2025-09-17T16:10:40.416247,48.766323,9.198198,"Stuttgart, Baden-Württemberg","event,culture,baden-württemberg",https://events.de/stuttgart/evt_1762636240416_269,8715
German Events,evt_1762636240416_270,Konzert in Kiel - May 2025,Veranstalter_6905,2025-05-28T16:10:40.416252,54.309555,10.120371,"Kiel, Schleswig-Holstein","event,music,schleswig-holstein",https://events.de/kiel/evt_1762636240416_270,6760
German Events,evt_1762636240416_271,Buchmesse in Frankfurt - June 2025,Veranstalter_6591,2025-06-10T16:10:40.416257,50.107915,8.662371,"Frankfurt, Hessen","event,culture,hessen",https://events.de/frankfurt/evt_1762636240416_271,4853
German Events,evt_1762636240416_272,Weinmesse in Freiburg - March 2026,Veranstalter_1983,2026-03-23T16:10:40.416262,48.00433,7.814069,"Freiburg, Baden-Württemberg","event,food,baden-württemberg",https://events.de/freiburg/evt_1762636240416_272,3959
German Events,evt_1762636240416_273,Food Truck Festival in Bremen - June 2025,Veranstalter_3758,2025-06-18T16:10:40.416267,53.053626,8.816006,"Bremen, Bremen","event,food,bremen",https://events.de/bremen/evt_1762636240416_273,8677
German Events,evt_1762636240416_274,Technik Konferenz in Hamburg - December 2025,Veranstalter_3031,2025-12-17T16:10:40.416272,53.543336,9.965669,"Hamburg, Hamburg","event,tech,hamburg",https://events.de/hamburg/evt_1762636240416_274,3619
German Events,evt_1762636240416_275,Wissenschaftsmesse in München - December 2025,Veranstalter_4004,2025-12-13T16:10:40.416276,48.142011,11.563092,"München, Bayern","event,education,bayern",https://events.de/munich/evt_1762636240416_275,5859
German Events,evt_1762636240416_276,Kunstausstellung in Essen - August 2025,Veranstalter_2074,2025-08-03T16:10:40.416281,51.455911,6.989824,"Essen, Nordrhein-Westfalen","event,art,nordrhein-westfalen",https://events.de/essen/evt_1762636240416_276,3321
German Events,evt_1762636240416_277,Weihnachtsmarkt in Aachen - July 2025,Veranstalter_4402,2025-07-29T16:10:40.416286,50.790535,6.095197,"Aachen, Nordrhein-Westfalen","event,market,nordrhein-westfalen",https://events.de/aachen/evt_1762636240416_277,7736
German Events,evt_1762636240416_278,Stadtfest in Münster - March 2026,Veranstalter_6283,2026-03-05T16:10:40.416290,51.946019,7.646029,"Münster, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/munster/evt_1762636240416_278,7152
German Events,evt_1762636240416_279,Food Truck Festival in Leipzig - November 2025,Veranstalter_1771,2025-11-20T16:10:40.416295,51.366572,12.347124,"Leipzig, Sachsen","event,food,sachsen",https://events.de/leipzig/evt_1762636240416_279,6335
German Events,evt_1762636240416_280,Startup Meetup in Frankfurt - August 2025,Veranstalter_4816,2025-08-24T16:10:40.416300,50.12367,8.66484,"Frankfurt, Hessen","event,business,hessen",https://events.de/frankfurt/evt_1762636240416_280,9215
German Events,evt_1762636240416_281,Food Truck Festival in Rostock - March 2026,Veranstalter_6491,2026-03-30T16:10:40.416305,54.112129,12.125775,"Rostock, Mecklenburg-Vorpommern","event,food,mecklenburg-vorpommern",https://events.de/rostock/evt_1762636240416_281,7647
German Events,evt_1762636240416_282,Wissenschaftsmesse in Berlin - September 2025,Veranstalter_639,2025-09-03T16:10:40.416310,52.537306,13.390471,"Berlin, Berlin","event,education,berlin",https://events.de/berlin/evt_1762636240416_282,834
German Events,evt_1762636240416_283,Food Truck Festival in Essen - February 2026,Veranstalter_906,2026-02-11T16:10:40.416315,51.436767,7.033055,"Essen, Nordrhein-Westfalen","event,food,nordrhein-westfalen",https://events.de/essen/evt_1762636240416_283,8884
German Events,evt_1762636240416_284,Theater Aufführung in Nürnberg - July 2025,Veranstalter_375,2025-07-07T16:10:40.416319,49.46041,11.106599,"Nürnberg, Bayern","event,culture,bayern",https://events.de/nuremberg/evt_1762636240416_284,3634
German Events,evt_1762636240416_285,Oktoberfest in Frankfurt - May 2026,Veranstalter_2747,2026-05-03T16:10:40.416324,50.103377,8.711853,"Frankfurt, Hessen","event,festival,hessen",https://events.de/frankfurt/evt_1762636240416_285,9308
German Events,evt_1762636240416_286,Food Truck Festival in Osnabrück - September 2025,Veranstalter_5437,2025-09-13T16:10:40.416329,52.271953,8.04749,"Osnabrück, Niedersachsen","event,food,niedersachsen",https://events.de/osnabruck/evt_1762636240416_286,6901
German Events,evt_1762636240416_287,Bierfest in Kassel - June 2025,Veranstalter_5900,2025-06-09T16:10:40.416334,51.299974,9.506586,"Kassel, Hessen","event,festival,hessen",https://events.de/kassel/evt_1762636240416_287,4417
German Events,evt_1762636240416_288,Weinmesse in Freiburg - March 2026,Veranstalter_1753,2026-03-30T16:10:40.416339,48.027299,7.828323,"Freiburg, Baden-Württemberg","event,food,baden-württemberg",https://events.de/freiburg/evt_1762636240416_288,5711
German Events,evt_1762636240416_289,Startup Meetup in Frankfurt - December 2025,Veranstalter_7436,2025-12-31T16:10:40.416343,50.111653,8.673712,"Frankfurt, Hessen","event,business,hessen",https://events.de/frankfurt/evt_1762636240416_289,9889
German Events,evt_1762636240416_290,Wissenschaftsmesse in München - May 2026,Veranstalter_8613,2026-05-05T16:10:40.416348,48.142467,11.577965,"München, Bayern","event,education,bayern",https://events.de/munich/evt_1762636240416_290,8069
German Events,evt_1762636240416_291,Konzert in Nürnberg - January 2026,Veranstalter_8395,2026-01-28T16:10:40.416353,49.431434,11.052491,"Nürnberg, Bayern","event,music,bayern",https://events.de/nuremberg/evt_1762636240416_291,2244
German Events,evt_1762636240416_292,Food Truck Festival in München - March 2026,Veranstalter_7231,2026-03-14T16:10:40.416358,48.129872,11.599129,"München, Bayern","event,food,bayern",https://events.de/munich/evt_1762636240416_292,5309
German Events,evt_1762636240416_293,Karneval in Mainz - April 2026,Veranstalter_1570,2026-04-06T16:10:40.416362,50.018723,8.261506,"Mainz, Rheinland-Pfalz","event,festival,rheinland-pfalz",https://events.de/mainz/evt_1762636240416_293,8493
German Events,evt_1762636240416_294,Marathon in Köln - June 2025,Veranstalter_1485,2025-06-14T16:10:40.416367,50.932499,6.977319,"Köln, Nordrhein-Westfalen","event,sports,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_294,2406
German Events,evt_1762636240416_295,Karneval in Mainz - August 2025,Veranstalter_9542,2025-08-20T16:10:40.416372,49.970015,8.269961,"Mainz, Rheinland-Pfalz","event,festival,rheinland-pfalz",https://events.de/mainz/evt_1762636240416_295,1818
German Events,evt_1762636240416_296,Karneval in Mainz - May 2025,Veranstalter_1995,2025-05-29T16:10:40.416376,49.994033,8.26422,"Mainz, Rheinland-Pfalz","event,festival,rheinland-pfalz",https://events.de/mainz/evt_1762636240416_296,7979
German Events,evt_1762636240416_297,Buchmesse in Frankfurt - September 2025,Veranstalter_5946,2025-09-09T16:10:40.416381,50.089208,8.669687,"Frankfurt, Hessen","event,culture,hessen",https://events.de/frankfurt/evt_1762636240416_297,3111
German Events,evt_1762636240416_298,Stadtfest in Lübeck - June 2025,Veranstalter_2828,2025-06-05T16:10:40.416386,53.877262,10.695292,"Lübeck, Schleswig-Holstein","event,festival,schleswig-holstein",https://events.de/lubeck/evt_1762636240416_298,3728
German Events,evt_1762636240416_299,Musikfestival in Berlin - November 2025,Veranstalter_9527,2025-11-16T16:10:40.416391,52.509049,13.426167,"Berlin, Berlin","event,music,berlin",https://events.de/berlin/evt_1762636240416_299,8225
German Events,evt_1762636240416_300,Food Truck Festival in Bonn - December 2025,Veranstalter_1676,2025-12-02T16:10:40.416395,50.721881,7.124323,"Bonn, Nordrhein-Westfalen","event,food,nordrhein-westfalen",https://events.de/bonn/evt_1762636240416_300,6581
German Events,evt_1762636240416_301,Musikfestival in Hannover - September 2025,Veranstalter_4382,2025-09-17T16:10:40.416400,52.34906,9.728653,"Hannover, Niedersachsen","event,music,niedersachsen",https://events.de/hanover/evt_1762636240416_301,9838
German Events,evt_1762636240416_302,Konzert in Saarbrücken - April 2026,Veranstalter_1108,2026-04-04T16:10:40.416406,49.247794,7.003328,"Saarbrücken, Saarland","event,music,saarland",https://events.de/saarbrucken/evt_1762636240416_302,4428
German Events,evt_1762636240416_303,Wissenschaftsmesse in Berlin - February 2026,Veranstalter_6588,2026-02-27T16:10:40.416411,52.497158,13.425643,"Berlin, Berlin","event,education,berlin",https://events.de/berlin/evt_1762636240416_303,4413
German Events,evt_1762636240416_304,Comedy Show in Hagen - July 2025,Veranstalter_2594,2025-07-22T16:10:40.416416,51.390902,7.492139,"Hagen, Nordrhein-Westfalen","event,entertainment,nordrhein-westfalen",https://events.de/hagen/evt_1762636240416_304,979
German Events,evt_1762636240416_305,Buchmesse in Frankfurt - September 2025,Veranstalter_1029,2025-09-03T16:10:40.416421,50.123925,8.711454,"Frankfurt, Hessen","event,culture,hessen",https://events.de/frankfurt/evt_1762636240416_305,7660
German Events,evt_1762636240416_306,Karneval in Mainz - November 2025,Veranstalter_8692,2025-11-11T16:10:40.416425,49.977592,8.224097,"Mainz, Rheinland-Pfalz","event,festival,rheinland-pfalz",https://events.de/mainz/evt_1762636240416_306,153
German Events,evt_1762636240416_307,Flohmarkt in Berlin - August 2025,Veranstalter_5258,2025-08-10T16:10:40.416430,52.53211,13.409587,"Berlin, Berlin","event,market,berlin",https://events.de/berlin/evt_1762636240416_307,9286
German Events,evt_1762636240416_308,Technik Konferenz in München - March 2026,Veranstalter_2095,2026-03-21T16:10:40.416435,48.142175,11.608109,"München, Bayern","event,tech,bayern",https://events.de/munich/evt_1762636240416_308,2158
German Events,evt_1762636240416_309,Startup Meetup in München - March 2026,Veranstalter_2006,2026-03-22T16:10:40.416440,48.111122,11.603361,"München, Bayern","event,business,bayern",https://events.de/munich/evt_1762636240416_309,6853
German Events,evt_1762636240416_310,Wissenschaftsmesse in Hamburg - August 2025,Veranstalter_4513,2025-08-18T16:10:40.416445,53.546291,9.981761,"Hamburg, Hamburg","event,education,hamburg",https://events.de/hamburg/evt_1762636240416_310,6874
German Events,evt_1762636240416_311,Bierfest in Bochum - August 2025,Veranstalter_729,2025-08-13T16:10:40.416450,51.49568,7.224453,"Bochum, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/bochum/evt_1762636240416_311,7527
German Events,evt_1762636240416_312,Comedy Show in Dortmund - December 2025,Veranstalter_5002,2025-12-23T16:10:40.416454,51.485607,7.449413,"Dortmund, Nordrhein-Westfalen","event,entertainment,nordrhein-westfalen",https://events.de/dortmund/evt_1762636240416_312,9108
German Events,evt_1762636240416_313,Marathon in Berlin - April 2026,Veranstalter_6195,2026-04-05T16:10:40.416459,52.49423,13.401952,"Berlin, Berlin","event,sports,berlin",https://events.de/berlin/evt_1762636240416_313,5746
German Events,evt_1762636240416_314,Stadtfest in Lübeck - March 2026,Veranstalter_9382,2026-03-02T16:10:40.416464,53.887292,10.675805,"Lübeck, Schleswig-Holstein","event,festival,schleswig-holstein",https://events.de/lubeck/evt_1762636240416_314,3765
German Events,evt_1762636240416_315,Weinmesse in Stuttgart - January 2026,Veranstalter_7858,2026-01-16T16:10:40.416469,48.795079,9.170088,"Stuttgart, Baden-Württemberg","event,food,baden-württemberg",https://events.de/stuttgart/evt_1762636240416_315,3770
German Events,evt_1762636240416_316,Konzert in Bremen - November 2025,Veranstalter_9552,2025-11-15T16:10:40.416474,53.058359,8.819459,"Bremen, Bremen","event,music,bremen",https://events.de/bremen/evt_1762636240416_316,818
German Events,evt_1762636240416_317,Kunstausstellung in Heidelberg - November 2025,Veranstalter_8667,2025-11-18T16:10:40.416478,49.42497,8.707907,"Heidelberg, Baden-Württemberg","event,art,baden-württemberg",https://events.de/heidelberg/evt_1762636240416_317,4684
German Events,evt_1762636240416_318,Kunstausstellung in Bonn - April 2026,Veranstalter_2015,2026-04-09T16:10:40.416483,50.765935,7.103397,"Bonn, Nordrhein-Westfalen","event,art,nordrhein-westfalen",https://events.de/bonn/evt_1762636240416_318,3454
German Events,evt_1762636240416_319,Kunstausstellung in Hagen - July 2025,Veranstalter_9617,2025-07-31T16:10:40.416489,51.350122,7.458264,"Hagen, Nordrhein-Westfalen","event,art,nordrhein-westfalen",https://events.de/hagen/evt_1762636240416_319,8209
German Events,evt_1762636240416_320,Theater Aufführung in Frankfurt - August 2025,Veranstalter_4252,2025-08-26T16:10:40.416493,50.137304,8.702614,"Frankfurt, Hessen","event,culture,hessen",https://events.de/frankfurt/evt_1762636240416_320,7907
German Events,evt_1762636240416_321,Oktoberfest in München - March 2026,Veranstalter_1635,2026-03-01T16:10:40.416498,48.137775,11.575513,"München, Bayern","event,festival,bayern",https://events.de/munich/evt_1762636240416_321,8288
German Events,evt_1762636240416_322,Weihnachtsmarkt in Erfurt - April 2026,Veranstalter_4231,2026-04-12T16:10:40.416503,50.987269,11.054332,"Erfurt, Thüringen","event,market,thüringen",https://events.de/erfurt/evt_1762636240416_322,3438
German Events,evt_1762636240416_323,Food Truck Festival in Aachen - June 2025,Veranstalter_7296,2025-06-13T16:10:40.416507,50.767518,6.090006,"Aachen, Nordrhein-Westfalen","event,food,nordrhein-westfalen",https://events.de/aachen/evt_1762636240416_323,6560
German Events,evt_1762636240416_324,Theater Aufführung in Köln - October 2025,Veranstalter_704,2025-10-24T16:10:40.416512,50.932079,6.990022,"Köln, Nordrhein-Westfalen","event,culture,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_324,5099
German Events,evt_1762636240416_325,Weinmesse in Freiburg - August 2025,Veranstalter_7350,2025-08-17T16:10:40.416517,47.977165,7.854105,"Freiburg, Baden-Württemberg","event,food,baden-württemberg",https://events.de/freiburg/evt_1762636240416_325,7215
German Events,evt_1762636240416_326,Theater Aufführung in Bielefeld - December 2025,Veranstalter_843,2025-12-28T16:10:40.416522,52.060024,8.550659,"Bielefeld, Nordrhein-Westfalen","event,culture,nordrhein-westfalen",https://events.de/bielefeld/evt_1762636240416_326,8921
German Events,evt_1762636240416_327,Buchmesse in Frankfurt - September 2025,Veranstalter_5481,2025-09-15T16:10:40.416527,50.088213,8.656288,"Frankfurt, Hessen","event,culture,hessen",https://events.de/frankfurt/evt_1762636240416_327,1980
German Events,evt_1762636240416_328,Wissenschaftsmesse in Berlin - September 2025,Veranstalter_2238,2025-09-16T16:10:40.416531,52.525311,13.425487,"Berlin, Berlin","event,education,berlin",https://events.de/berlin/evt_1762636240416_328,8341
German Events,evt_1762636240416_329,Karneval in Köln - April 2026,Veranstalter_8648,2026-04-25T16:10:40.416536,50.941142,6.947754,"Köln, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_329,7401
German Events,evt_1762636240416_330,Konzert in Düsseldorf - October 2025,Veranstalter_4565,2025-10-09T16:10:40.416541,51.224265,6.745051,"Düsseldorf, Nordrhein-Westfalen","event,music,nordrhein-westfalen",https://events.de/dusseldorf/evt_1762636240416_330,8215
German Events,evt_1762636240416_331,Kunstausstellung in Dortmund - August 2025,Veranstalter_5079,2025-08-28T16:10:40.416546,51.526999,7.458447,"Dortmund, Nordrhein-Westfalen","event,art,nordrhein-westfalen",https://events.de/dortmund/evt_1762636240416_331,6925
German Events,evt_1762636240416_332,Bierfest in Leipzig - March 2026,Veranstalter_7938,2026-03-12T16:10:40.416551,51.330463,12.369881,"Leipzig, Sachsen","event,festival,sachsen",https://events.de/leipzig/evt_1762636240416_332,3225
German Events,evt_1762636240416_333,Flohmarkt in Bonn - June 2025,Veranstalter_7112,2025-06-16T16:10:40.416556,50.750258,7.109367,"Bonn, Nordrhein-Westfalen","event,market,nordrhein-westfalen",https://events.de/bonn/evt_1762636240416_333,4540
German Events,evt_1762636240416_334,Startup Meetup in Köln - August 2025,Veranstalter_2837,2025-08-01T16:10:40.416561,50.93679,6.937573,"Köln, Nordrhein-Westfalen","event,business,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_334,9784
German Events,evt_1762636240416_335,Marathon in Köln - August 2025,Veranstalter_1035,2025-08-12T16:10:40.416566,50.945664,6.946863,"Köln, Nordrhein-Westfalen","event,sports,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_335,3958
German Events,evt_1762636240416_336,Karneval in Mainz - October 2025,Veranstalter_5802,2025-10-31T16:10:40.416570,49.974306,8.250027,"Mainz, Rheinland-Pfalz","event,festival,rheinland-pfalz",https://events.de/mainz/evt_1762636240416_336,8857
German Events,evt_1762636240416_337,Musikfestival in Nürnberg - September 2025,Veranstalter_509,2025-09-18T16:10:40.416575,49.439119,11.054564,"Nürnberg, Bayern","event,music,bayern",https://events.de/nuremberg/evt_1762636240416_337,3527
German Events,evt_1762636240416_338,Marathon in Köln - November 2025,Veranstalter_4942,2025-11-02T16:10:40.416580,50.939079,6.968679,"Köln, Nordrhein-Westfalen","event,sports,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_338,6310
German Events,evt_1762636240416_339,Karneval in Köln - September 2025,Veranstalter_3516,2025-09-05T16:10:40.416584,50.939561,6.939136,"Köln, Nordrhein-Westfalen","event,festival,nordrhein-westfalen",https://events.de/cologne/evt_1762636240416_339,4470
German Events,evt_1762636240416_340,Flohmarkt in Dortmund - September 2025,Veranstalter_5822,2025-09-16T16:10:40.416589,51.507227,7.460183,"Dortmund, Nordrhein-Westfalen","event,market,nordrhein-westfalen",https://events.de/dortmund/evt_1762636240416_340,1314
German Events,evt_1762636240416_341,Konzert in Aachen - January 2026,Veranstalter_654,2026-01-14T16:10:40.416595,50.752573,6.105474,"Aachen, Nordrhein-Westfalen","event,music,nordrhein-westfalen",https://events.de/aachen/evt_1762636240416_341,3047
German Events,evt_1762636240416_342,Marathon in Frankfurt - May 2026,Veranstalter_6930,2026-05-07T16:10:40.416601,50.113141,8.660801,"Frankfurt, Hessen","event,sports,hessen",https://events.de/frankfurt/evt_1762636240416_342,9164
German Events,evt_1762636240416_343,Buchmesse in Frankfurt - May 2025,Veranstalter_6643,2025-05-13T16:10:40.416608,50.100062,8.674383,"Frankfurt, Hessen","event,culture,hessen",https://events.de/frankfurt/evt_1762636240416_343,2065
German Events,evt_1762636240416_344,Flohmarkt in Erfurt - September 2025,Veranstalter_1539,2025-09-17T16:10:40.416613,50.957703,11.03004,"Erfurt, Thüringen","event,market,thüringen",https://events.de/erfurt/evt_1762636240416_344,9559
German Events,evt_1762636240416_345,Weihnachtsmarkt in Frankfurt - October 2025,Veranstalter_6301,2025-10-31T16:10:40.416618,50.114965,8.703043,"Frankfurt, Hessen","event,market,hessen",https://events.de/frankfurt/evt_1762636240416_345,2411
German Events,evt_1762636240416_346,Flohmarkt in Bochum - April 2026,Veranstalter_8476,2026-04-04T16:10:40.416623,51.505866,7.189233,"Bochum, Nordrhein-Westfalen","event,market,nordrhein-westfalen",https://events.de/bochum/evt_1762636240416_346,3164
German Events,evt_1762636240416_347,Bundesliga Spiel in München - February 2026,Veranstalter_1771,2026-02-07T16:10:40.416628,48.11477,11.593183,"München, Bayern","event,sports,bayern",https://events.de/munich/evt_1762636240416_347,8201
German Events,evt_1762636240416_348,Oktoberfest in Stuttgart - May 2025,Veranstalter_5563,2025-05-25T16:10:40.416632,48.773445,9.174217,"Stuttgart, Baden-Württemberg","event,festival,baden-württemberg",https://events.de/stuttgart/evt_1762636240416_348,3682
German Events,evt_1762636240416_349,Buchmesse in Leipzig - February 2026,Veranstalter_7172,2026-02-25T16:10:40.416637,51.328539,12.373328,"Leipzig, Sachsen","event,culture,sachsen",https://events.de/leipzig/evt_1762636240416_349,3015
