platform,post_id,title,author,date,latitude,longitude,location_name,tags,url,views_or_score
German News,news_1762635094942_437,Frankfurt meldet Infrastrukturprojekt,FAZ,2025-10-09T15:51:34.942985,50.10089,8.668036,"Frankfurt, Hessen","news,hessen,infrastrukturprojekt",https://news.de/article/1762635094_437,38095
German News,news_1762635094942_438,Bürgermeister von Bremen kündigt Bildungsreform an,SZ,2025-11-02T15:51:34.942995,53.074549,8.818714,"Bremen, Bremen","news,bremen,bildungsreform",https://news.de/article/1762635094_438,6091
German News,news_1762635094943_439,Neue Entwicklung in Bremen: Kulturförderung,FAZ,2025-10-13T15:51:34.943004,53.080912,8.812297,"Bremen, Bremen","news,bremen,kulturförderung",https://news.de/article/1762635094_439,30680
German News,news_1762635094943_440,Aachen: Bildungsreform sorgt für Diskussionen,Zeit Online,2025-10-25T15:51:34.943014,50.775795,6.076224,"Aachen, Nordrhein-Westfalen","news,nordrhein-westfalen,bildungsreform",https://news.de/article/1762635094_440,41160
German News,news_1762635094943_441,Dortmund: Stadtentwicklung sorgt für Diskussionen,SZ,2025-10-30T15:51:34.943024,51.505903,7.446175,"Dortmund, Nordrhein-Westfalen","news,nordrhein-westfalen,stadtentwicklung",https://news.de/article/1762635094_441,46453
German News,news_1762635094943_442,Münster meldet Wohnungsbau,SZ,2025-10-28T15:51:34.943034,51.964407,7.627274,"Münster, Nordrhein-Westfalen","news,nordrhein-westfalen,wohnungsbau",https://news.de/article/1762635094_442,33238
German News,news_1762635094943_443,Kulturveranstaltung in Hannover zieht Tausende an,Spiegel,2025-10-31T15:51:34.943044,52.395102,9.74695,"Hannover, Niedersachsen","news,niedersachsen,kulturförderung",https://news.de/article/1762635094_443,48879
German News,news_1762635094943_444,Kulturveranstaltung in Nürnberg zieht Tausende an,Zeit Online,2025-10-27T15:51:34.943053,49.434231,11.057918,"Nürnberg, Bayern","news,bayern,bildungsreform",https://news.de/article/1762635094_444,23950
German News,news_1762635094943_445,Verkehrsstörung auf der A7 bei Kiel,Zeit Online,2025-11-06T15:51:34.943062,54.314874,10.133594,"Kiel, Schleswig-Holstein","news,schleswig-holstein,stadtentwicklung",https://news.de/article/1762635094_445,44224
German News,news_1762635094943_446,Bürgermeister von Wiesbaden kündigt Klimaschutzmaßnahmen an,FAZ,2025-10-30T15:51:34.943071,50.094754,8.246822,"Wiesbaden, Hessen","news,hessen,klimaschutzmaßnahmen",https://news.de/article/1762635094_446,22582
German News,news_1762635094943_447,Kulturveranstaltung in Saarbrücken zieht Tausende an,SZ,2025-11-02T15:51:34.943081,49.22563,7.010973,"Saarbrücken, Saarland","news,saarland,klimaschutzmaßnahmen",https://news.de/article/1762635094_447,17134
German News,news_1762635094943_448,Neue Straßen Projekt in Oldenburg genehmigt,SZ,2025-10-12T15:51:34.943090,53.123651,8.212072,"Oldenburg, Niedersachsen","news,niedersachsen,sportveranstaltung",https://news.de/article/1762635094_448,40993
German News,news_1762635094943_449,Bremen investiert in Stadtentwicklung,Tagesschau,2025-10-16T15:51:34.943099,53.059554,8.783662,"Bremen, Bremen","news,bremen,stadtentwicklung",https://news.de/article/1762635094_449,26256
German News,news_1762635094943_450,Festival findet in Erfurt statt,Spiegel,2025-10-09T15:51:34.943109,50.992735,11.031068,"Erfurt, Thüringen","news,thüringen,kulturförderung",https://news.de/article/1762635094_450,13213
German News,news_1762635094943_451,Bürgermeister von Kiel kündigt Technologiezentrum an,SZ,2025-11-03T15:51:34.943119,54.325941,10.120436,"Kiel, Schleswig-Holstein","news,schleswig-holstein,technologiezentrum",https://news.de/article/1762635094_451,40092
German News,news_1762635094943_452,Konferenz findet in Magdeburg statt,FAZ,2025-10-23T15:51:34.943128,52.134051,11.635383,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,digitalisierung",https://news.de/article/1762635094_452,14165
German News,news_1762635094943_453,Bürgermeister von Stuttgart kündigt Verkehrsplanung an,FAZ,2025-10-19T15:51:34.943137,48.768175,9.193545,"Stuttgart, Baden-Württemberg","news,baden-württemberg,verkehrsplanung",https://news.de/article/1762635094_453,30208
German News,news_1762635094943_454,Verkehrsstörung auf der A1 bei Wiesbaden,Spiegel,2025-10-29T15:51:34.943146,50.096729,8.238117,"Wiesbaden, Hessen","news,hessen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_454,13950
German News,news_1762635094943_455,Bonn meldet Technologiezentrum,Tagesschau,2025-10-28T15:51:34.943156,50.75458,7.107346,"Bonn, Nordrhein-Westfalen","news,nordrhein-westfalen,technologiezentrum",https://news.de/article/1762635094_455,43584
German News,news_1762635094943_456,Messe findet in Dortmund statt,Zeit Online,2025-10-11T15:51:34.943165,51.516713,7.46214,"Dortmund, Nordrhein-Westfalen","news,nordrhein-westfalen,sportveranstaltung",https://news.de/article/1762635094_456,612
German News,news_1762635094943_457,Verkehrsstörung auf der A8 bei Düsseldorf,Spiegel,2025-10-10T15:51:34.943175,51.239378,6.755895,"Düsseldorf, Nordrhein-Westfalen","news,nordrhein-westfalen,digitalisierung",https://news.de/article/1762635094_457,24000
German News,news_1762635094943_458,Bürgermeister von Heidelberg kündigt Verkehrsplanung an,Spiegel,2025-11-08T15:51:34.943184,49.42461,8.681379,"Heidelberg, Baden-Württemberg","news,baden-württemberg,verkehrsplanung",https://news.de/article/1762635094_458,7096
German News,news_1762635094943_459,Bürgermeister von Bremen kündigt Verkehrsplanung an,Tagesschau,2025-10-11T15:51:34.943194,53.06081,8.791845,"Bremen, Bremen","news,bremen,verkehrsplanung",https://news.de/article/1762635094_459,35882
German News,news_1762635094943_460,Neue Entwicklung in Münster: Nachhaltigkeitsprojekt,Zeit Online,2025-10-11T15:51:34.943203,51.968309,7.613894,"Münster, Nordrhein-Westfalen","news,nordrhein-westfalen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_460,23995
German News,news_1762635094943_461,Verkehrsstörung auf der A5 bei Kassel,FAZ,2025-10-23T15:51:34.943212,51.31879,9.497967,"Kassel, Hessen","news,hessen,stadtentwicklung",https://news.de/article/1762635094_461,32174
German News,news_1762635094943_462,Kulturveranstaltung in Bremen zieht Tausende an,Zeit Online,2025-10-28T15:51:34.943222,53.098119,8.7979,"Bremen, Bremen","news,bremen,digitalisierung",https://news.de/article/1762635094_462,28060
German News,news_1762635094943_463,Wirtschaftswachstum in Rheinland-Pfalz übertrifft Erwartungen,FAZ,2025-10-26T15:51:34.943230,49.486645,8.432754,"Ludwigshafen, Rheinland-Pfalz","news,rheinland-pfalz,klimaschutzmaßnahmen",https://news.de/article/1762635094_463,25456
German News,news_1762635094943_464,Verkehrsstörung auf der A1 bei Dortmund,Tagesschau,2025-10-11T15:51:34.943240,51.528427,7.450206,"Dortmund, Nordrhein-Westfalen","news,nordrhein-westfalen,stadtentwicklung",https://news.de/article/1762635094_464,1109
German News,news_1762635094943_465,Bürgermeister von Bielefeld kündigt Kulturförderung an,FAZ,2025-10-23T15:51:34.943249,52.019494,8.54776,"Bielefeld, Nordrhein-Westfalen","news,nordrhein-westfalen,kulturförderung",https://news.de/article/1762635094_465,17618
German News,news_1762635094943_466,Thüringen investiert in Stadtentwicklung,SZ,2025-10-18T15:51:34.943258,50.964386,11.014356,"Erfurt, Thüringen","news,thüringen,stadtentwicklung",https://news.de/article/1762635094_466,15830
German News,news_1762635094943_467,Mainz: Wirtschaftsförderung sorgt für Diskussionen,Tagesschau,2025-10-13T15:51:34.943267,49.996615,8.238404,"Mainz, Rheinland-Pfalz","news,rheinland-pfalz,wirtschaftsförderung",https://news.de/article/1762635094_467,30522
German News,news_1762635094943_468,Neue Bahn Projekt in Bremen genehmigt,Spiegel,2025-10-20T15:51:34.943276,53.067435,8.805914,"Bremen, Bremen","news,bremen,kulturförderung",https://news.de/article/1762635094_468,20294
German News,news_1762635094943_469,Neue Entwicklung in Mannheim: Wohnungsbau,Spiegel,2025-10-17T15:51:34.943286,49.489622,8.466865,"Mannheim, Baden-Württemberg","news,baden-württemberg,wohnungsbau",https://news.de/article/1762635094_469,5552
German News,news_1762635094943_470,Messe findet in Saarbrücken statt,SZ,2025-11-05T15:51:34.943295,49.226808,6.997695,"Saarbrücken, Saarland","news,saarland,wohnungsbau",https://news.de/article/1762635094_470,41001
German News,news_1762635094943_471,Rheinland-Pfalz investiert in Wirtschaftsförderung,FAZ,2025-10-22T15:51:34.943304,49.975756,8.263993,"Mainz, Rheinland-Pfalz","news,rheinland-pfalz,wirtschaftsförderung",https://news.de/article/1762635094_471,12949
German News,news_1762635094943_472,Bonn meldet Stadtentwicklung,Zeit Online,2025-10-13T15:51:34.943313,50.743426,7.099275,"Bonn, Nordrhein-Westfalen","news,nordrhein-westfalen,stadtentwicklung",https://news.de/article/1762635094_472,48071
German News,news_1762635094943_473,Magdeburg meldet Sportveranstaltung,Zeit Online,2025-10-23T15:51:34.943322,52.112682,11.613427,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,sportveranstaltung",https://news.de/article/1762635094_473,10996
German News,news_1762635094943_474,Bürgermeister von Lübeck kündigt Stadtentwicklung an,Spiegel,2025-11-01T15:51:34.943332,53.884186,10.666852,"Lübeck, Schleswig-Holstein","news,schleswig-holstein,stadtentwicklung",https://news.de/article/1762635094_474,24829
German News,news_1762635094943_475,Kulturveranstaltung in Erfurt zieht Tausende an,SZ,2025-10-30T15:51:34.943341,50.992561,11.040459,"Erfurt, Thüringen","news,thüringen,bildungsreform",https://news.de/article/1762635094_475,48863
German News,news_1762635094943_476,Kulturveranstaltung in Leipzig zieht Tausende an,SZ,2025-11-02T15:51:34.943350,51.328446,12.383211,"Leipzig, Sachsen","news,sachsen,verkehrsplanung",https://news.de/article/1762635094_476,7801
German News,news_1762635094943_477,Kiel: Klimaschutzmaßnahmen sorgt für Diskussionen,Spiegel,2025-10-15T15:51:34.943360,54.324928,10.125961,"Kiel, Schleswig-Holstein","news,schleswig-holstein,klimaschutzmaßnahmen",https://news.de/article/1762635094_477,1273
German News,news_1762635094943_478,Neue Digital Projekt in Dresden genehmigt,FAZ,2025-10-14T15:51:34.943369,51.042425,13.745366,"Dresden, Sachsen","news,sachsen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_478,23385
German News,news_1762635094943_479,Kulturveranstaltung in Essen zieht Tausende an,Zeit Online,2025-10-19T15:51:34.943378,51.468695,7.013687,"Essen, Nordrhein-Westfalen","news,nordrhein-westfalen,wohnungsbau",https://news.de/article/1762635094_479,36014
German News,news_1762635094943_480,Kulturveranstaltung in Köln zieht Tausende an,SZ,2025-10-16T15:51:34.943387,50.95114,6.955766,"Köln, Nordrhein-Westfalen","news,nordrhein-westfalen,bildungsreform",https://news.de/article/1762635094_480,11263
German News,news_1762635094943_481,Wirtschaftswachstum in Nordrhein-Westfalen übertrifft Erwartungen,FAZ,2025-11-01T15:51:34.943397,51.518867,7.478167,"Dortmund, Nordrhein-Westfalen","news,nordrhein-westfalen,infrastrukturprojekt",https://news.de/article/1762635094_481,22158
German News,news_1762635094943_482,Verkehrsstörung auf der A5 bei Aachen,FAZ,2025-10-17T15:51:34.943406,50.763528,6.102888,"Aachen, Nordrhein-Westfalen","news,nordrhein-westfalen,kulturförderung",https://news.de/article/1762635094_482,35635
German News,news_1762635094943_483,Köln meldet Digitalisierung,FAZ,2025-10-23T15:51:34.943416,50.922689,6.951618,"Köln, Nordrhein-Westfalen","news,nordrhein-westfalen,digitalisierung",https://news.de/article/1762635094_483,16505
German News,news_1762635094943_484,Bürgermeister von Nürnberg kündigt Kulturförderung an,Tagesschau,2025-10-12T15:51:34.943425,49.436651,11.057464,"Nürnberg, Bayern","news,bayern,kulturförderung",https://news.de/article/1762635094_484,1115
German News,news_1762635094943_485,Neue Digital Projekt in Stuttgart genehmigt,Spiegel,2025-10-23T15:51:34.943435,48.770832,9.187744,"Stuttgart, Baden-Württemberg","news,baden-württemberg,technologiezentrum",https://news.de/article/1762635094_485,47175
German News,news_1762635094943_486,Nordrhein-Westfalen investiert in Wirtschaftsförderung,FAZ,2025-11-08T15:51:34.943444,51.370314,7.447188,"Hagen, Nordrhein-Westfalen","news,nordrhein-westfalen,wirtschaftsförderung",https://news.de/article/1762635094_486,25637
German News,news_1762635094943_487,Bürgermeister von Freiburg kündigt Sportveranstaltung an,Spiegel,2025-11-02T15:51:34.943454,47.979115,7.825814,"Freiburg, Baden-Württemberg","news,baden-württemberg,sportveranstaltung",https://news.de/article/1762635094_487,8536
German News,news_1762635094943_488,Konferenz findet in Dresden statt,Zeit Online,2025-10-21T15:51:34.943463,51.054019,13.753328,"Dresden, Sachsen","news,sachsen,stadtentwicklung",https://news.de/article/1762635094_488,30180
German News,news_1762635094943_489,Messe findet in Dresden statt,SZ,2025-10-28T15:51:34.943472,51.053878,13.755601,"Dresden, Sachsen","news,sachsen,digitalisierung",https://news.de/article/1762635094_489,17761
German News,news_1762635094943_490,Kulturveranstaltung in Magdeburg zieht Tausende an,FAZ,2025-10-18T15:51:34.943483,52.103547,11.647138,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,bildungsreform",https://news.de/article/1762635094_490,28338
German News,news_1762635094943_491,Neue Digital Projekt in Köln genehmigt,Spiegel,2025-10-31T15:51:34.943492,50.928896,6.944928,"Köln, Nordrhein-Westfalen","news,nordrhein-westfalen,bildungsreform",https://news.de/article/1762635094_491,21117
German News,news_1762635094943_492,Freiburg meldet Stadtentwicklung,FAZ,2025-11-04T15:51:34.943501,48.003141,7.835742,"Freiburg, Baden-Württemberg","news,baden-württemberg,stadtentwicklung",https://news.de/article/1762635094_492,14417
German News,news_1762635094943_493,Stuttgart meldet Technologiezentrum,Zeit Online,2025-10-22T15:51:34.943511,48.793685,9.18987,"Stuttgart, Baden-Württemberg","news,baden-württemberg,technologiezentrum",https://news.de/article/1762635094_493,41006
German News,news_1762635094943_494,Frankfurt meldet Nachhaltigkeitsprojekt,Tagesschau,2025-10-17T15:51:34.943520,50.104922,8.685044,"Frankfurt, Hessen","news,hessen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_494,14229
German News,news_1762635094943_495,Wirtschaftswachstum in Sachsen übertrifft Erwartungen,SZ,2025-11-06T15:51:34.943529,51.068975,13.727596,"Dresden, Sachsen","news,sachsen,digitalisierung",https://news.de/article/1762635094_495,41046
German News,news_1762635094943_496,Rostock: Klimaschutzmaßnahmen sorgt für Diskussionen,Spiegel,2025-10-12T15:51:34.943538,54.099652,12.134372,"Rostock, Mecklenburg-Vorpommern","news,mecklenburg-vorpommern,klimaschutzmaßnahmen",https://news.de/article/1762635094_496,41164
German News,news_1762635094943_497,Bürgermeister von Rostock kündigt Klimaschutzmaßnahmen an,SZ,2025-10-24T15:51:34.943548,54.077034,12.155858,"Rostock, Mecklenburg-Vorpommern","news,mecklenburg-vorpommern,klimaschutzmaßnahmen",https://news.de/article/1762635094_497,10998
German News,news_1762635094943_498,Neue Straßen Projekt in Frankfurt genehmigt,Spiegel,2025-11-05T15:51:34.943557,50.127343,8.680262,"Frankfurt, Hessen","news,hessen,infrastrukturprojekt",https://news.de/article/1762635094_498,22104
German News,news_1762635094943_499,Neue Entwicklung in Bochum: Bildungsreform,Zeit Online,2025-11-01T15:51:34.943566,51.465611,7.210778,"Bochum, Nordrhein-Westfalen","news,nordrhein-westfalen,bildungsreform",https://news.de/article/1762635094_499,10837
German News,news_1762635094943_500,Kassel meldet Sportveranstaltung,FAZ,2025-10-14T15:51:34.943575,51.295587,9.466217,"Kassel, Hessen","news,hessen,sportveranstaltung",https://news.de/article/1762635094_500,9902
German News,news_1762635094943_501,Neue Entwicklung in Wuppertal: Wirtschaftsförderung,Zeit Online,2025-10-30T15:51:34.943584,51.252699,7.134989,"Wuppertal, Nordrhein-Westfalen","news,nordrhein-westfalen,wirtschaftsförderung",https://news.de/article/1762635094_501,3465
German News,news_1762635094943_502,Wirtschaftswachstum in Sachsen-Anhalt übertrifft Erwartungen,Spiegel,2025-11-07T15:51:34.943593,52.132284,11.624817,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,klimaschutzmaßnahmen",https://news.de/article/1762635094_502,37179
German News,news_1762635094943_503,Neue Bahn Projekt in Münster genehmigt,SZ,2025-10-17T15:51:34.943603,51.946018,7.610923,"Münster, Nordrhein-Westfalen","news,nordrhein-westfalen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_503,44543
German News,news_1762635094943_504,Neue Entwicklung in Karlsruhe: Kulturförderung,FAZ,2025-10-09T15:51:34.943612,49.005,8.39865,"Karlsruhe, Baden-Württemberg","news,baden-württemberg,kulturförderung",https://news.de/article/1762635094_504,31535
German News,news_1762635094943_505,Karlsruhe meldet Bildungsreform,Tagesschau,2025-11-08T15:51:34.943622,49.012631,8.398468,"Karlsruhe, Baden-Württemberg","news,baden-württemberg,bildungsreform",https://news.de/article/1762635094_505,1179
German News,news_1762635094943_506,Verkehrsstörung auf der A9 bei Oldenburg,SZ,2025-10-14T15:51:34.943631,53.151132,8.214812,"Oldenburg, Niedersachsen","news,niedersachsen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_506,30267
German News,news_1762635094943_507,Nordrhein-Westfalen investiert in Wohnungsbau,FAZ,2025-11-03T15:51:34.943641,51.490991,7.21706,"Bochum, Nordrhein-Westfalen","news,nordrhein-westfalen,wohnungsbau",https://news.de/article/1762635094_507,40530
German News,news_1762635094943_508,Neue Straßen Projekt in Mannheim genehmigt,FAZ,2025-10-17T15:51:34.943650,49.471856,8.460064,"Mannheim, Baden-Württemberg","news,baden-württemberg,wohnungsbau",https://news.de/article/1762635094_508,48492
German News,news_1762635094943_509,Sachsen investiert in Sportveranstaltung,FAZ,2025-10-13T15:51:34.943660,51.049498,13.741954,"Dresden, Sachsen","news,sachsen,sportveranstaltung",https://news.de/article/1762635094_509,2396
German News,news_1762635094943_510,Bürgermeister von Köln kündigt Nachhaltigkeitsprojekt an,Spiegel,2025-11-06T15:51:34.943669,50.918964,6.943164,"Köln, Nordrhein-Westfalen","news,nordrhein-westfalen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_510,15603
German News,news_1762635094943_511,Wirtschaftswachstum in Bremen übertrifft Erwartungen,SZ,2025-10-16T15:51:34.943678,53.098158,8.782162,"Bremen, Bremen","news,bremen,verkehrsplanung",https://news.de/article/1762635094_511,11538
German News,news_1762635094943_512,Bürgermeister von Kassel kündigt Verkehrsplanung an,Spiegel,2025-10-10T15:51:34.943688,51.300129,9.484306,"Kassel, Hessen","news,hessen,verkehrsplanung",https://news.de/article/1762635094_512,47520
German News,news_1762635094943_513,Verkehrsstörung auf der A2 bei Erfurt,SZ,2025-10-26T15:51:34.943697,50.96807,11.046493,"Erfurt, Thüringen","news,thüringen,sportveranstaltung",https://news.de/article/1762635094_513,26968
German News,news_1762635094943_514,Kulturveranstaltung in Heidelberg zieht Tausende an,Zeit Online,2025-11-03T15:51:34.943706,49.423111,8.704652,"Heidelberg, Baden-Württemberg","news,baden-württemberg,bildungsreform",https://news.de/article/1762635094_514,22650
German News,news_1762635094943_515,Wirtschaftswachstum in Niedersachsen übertrifft Erwartungen,FAZ,2025-10-29T15:51:34.943715,52.393058,9.715989,"Hannover, Niedersachsen","news,niedersachsen,verkehrsplanung",https://news.de/article/1762635094_515,11224
German News,news_1762635094943_516,München: Sportveranstaltung sorgt für Diskussionen,Zeit Online,2025-10-16T15:51:34.943725,48.116524,11.573917,"München, Bayern","news,bayern,sportveranstaltung",https://news.de/article/1762635094_516,43540
German News,news_1762635094943_517,Bürgermeister von Leipzig kündigt Wohnungsbau an,Spiegel,2025-11-01T15:51:34.943734,51.319728,12.388277,"Leipzig, Sachsen","news,sachsen,wohnungsbau",https://news.de/article/1762635094_517,47088
German News,news_1762635094943_518,München meldet Digitalisierung,SZ,2025-11-02T15:51:34.943744,48.122926,11.577208,"München, Bayern","news,bayern,digitalisierung",https://news.de/article/1762635094_518,22719
German News,news_1762635094943_519,Lübeck meldet Sportveranstaltung,FAZ,2025-10-26T15:51:34.943754,53.847344,10.670753,"Lübeck, Schleswig-Holstein","news,schleswig-holstein,sportveranstaltung",https://news.de/article/1762635094_519,44422
German News,news_1762635094943_520,Neue Entwicklung in Augsburg: Digitalisierung,SZ,2025-10-25T15:51:34.943763,48.365102,10.891992,"Augsburg, Bayern","news,bayern,digitalisierung",https://news.de/article/1762635094_520,7395
German News,news_1762635094943_521,Bürgermeister von Magdeburg kündigt Infrastrukturprojekt an,Zeit Online,2025-10-29T15:51:34.943773,52.135052,11.6178,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,infrastrukturprojekt",https://news.de/article/1762635094_521,11773
German News,news_1762635094943_522,Verkehrsstörung auf der A1 bei Berlin,Spiegel,2025-10-13T15:51:34.943782,52.500769,13.399056,"Berlin, Berlin","news,berlin,wohnungsbau",https://news.de/article/1762635094_522,25311
German News,news_1762635094943_523,Sachsen-Anhalt investiert in Technologiezentrum,Zeit Online,2025-10-11T15:51:34.943792,52.115273,11.622165,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,technologiezentrum",https://news.de/article/1762635094_523,30319
German News,news_1762635094943_524,Konferenz findet in Heidelberg statt,SZ,2025-10-30T15:51:34.943801,49.409988,8.67929,"Heidelberg, Baden-Württemberg","news,baden-württemberg,bildungsreform",https://news.de/article/1762635094_524,28950
German News,news_1762635094943_525,Wirtschaftswachstum in Schleswig-Holstein übertrifft Erwartungen,Spiegel,2025-10-18T15:51:34.943810,54.304829,10.142618,"Kiel, Schleswig-Holstein","news,schleswig-holstein,bildungsreform",https://news.de/article/1762635094_525,550
German News,news_1762635094943_526,Dortmund: Infrastrukturprojekt sorgt für Diskussionen,FAZ,2025-10-10T15:51:34.943820,51.513857,7.45179,"Dortmund, Nordrhein-Westfalen","news,nordrhein-westfalen,infrastrukturprojekt",https://news.de/article/1762635094_526,29552
German News,news_1762635094943_527,Neue Entwicklung in Kiel: Kulturförderung,Spiegel,2025-10-30T15:51:34.943829,54.338744,10.137671,"Kiel, Schleswig-Holstein","news,schleswig-holstein,kulturförderung",https://news.de/article/1762635094_527,36340
German News,news_1762635094943_528,Hessen investiert in Klimaschutzmaßnahmen,FAZ,2025-10-20T15:51:34.943841,50.122902,8.696431,"Frankfurt, Hessen","news,hessen,klimaschutzmaßnahmen",https://news.de/article/1762635094_528,20616
German News,news_1762635094943_529,München: Verkehrsplanung sorgt für Diskussionen,Tagesschau,2025-11-04T15:51:34.943850,48.146109,11.593117,"München, Bayern","news,bayern,verkehrsplanung",https://news.de/article/1762635094_529,19434
German News,news_1762635094943_530,Duisburg: Digitalisierung sorgt für Diskussionen,Tagesschau,2025-10-22T15:51:34.943860,51.432557,6.771248,"Duisburg, Nordrhein-Westfalen","news,nordrhein-westfalen,digitalisierung",https://news.de/article/1762635094_530,7883
German News,news_1762635094943_531,Neue Entwicklung in Essen: Bildungsreform,Tagesschau,2025-11-06T15:51:34.943869,51.458163,7.014957,"Essen, Nordrhein-Westfalen","news,nordrhein-westfalen,bildungsreform",https://news.de/article/1762635094_531,26086
German News,news_1762635094943_532,Wirtschaftswachstum in Niedersachsen übertrifft Erwartungen,Tagesschau,2025-10-23T15:51:34.943878,52.262899,8.062894,"Osnabrück, Niedersachsen","news,niedersachsen,nachhaltigkeitsprojekt",https://news.de/article/1762635094_532,22017
German News,news_1762635094943_533,Augsburg meldet Digitalisierung,Spiegel,2025-10-22T15:51:34.943888,48.363343,10.880591,"Augsburg, Bayern","news,bayern,digitalisierung",https://news.de/article/1762635094_533,1320
German News,news_1762635094943_534,Neue Digital Projekt in Potsdam genehmigt,FAZ,2025-10-12T15:51:34.943897,52.401115,13.053137,"Potsdam, Brandenburg","news,brandenburg,stadtentwicklung",https://news.de/article/1762635094_534,42277
German News,news_1762635094943_535,Neue Digital Projekt in Heidelberg genehmigt,Zeit Online,2025-11-06T15:51:34.943906,49.400972,8.693326,"Heidelberg, Baden-Württemberg","news,baden-württemberg,wirtschaftsförderung",https://news.de/article/1762635094_535,10368
German News,news_1762635094943_536,Wirtschaftswachstum in Sachsen-Anhalt übertrifft Erwartungen,Tagesschau,2025-10-12T15:51:34.943915,52.103791,11.638025,"Magdeburg, Sachsen-Anhalt","news,sachsen-anhalt,wohnungsbau",https://news.de/article/1762635094_536,25860
German News,news_1762635094943_537,Neue Entwicklung in Berlin: Wirtschaftsförderung,FAZ,2025-11-08T15:51:34.943924,52.507425,13.403086,"Berlin, Berlin","news,berlin,wirtschaftsförderung",https://news.de/article/1762635094_537,4197
German News,news_1762635094943_538,Neue Entwicklung in Freiburg: Stadtentwicklung,Tagesschau,2025-11-05T15:51:34.943933,47.981196,7.860292,"Freiburg, Baden-Württemberg","news,baden-württemberg,stadtentwicklung",https://news.de/article/1762635094_538,18533
German News,news_1762635094943_539,Verkehrsstörung auf der A3 bei Bochum,Spiegel,2025-10-16T15:51:34.943943,51.479253,7.210487,"Bochum, Nordrhein-Westfalen","news,nordrhein-westfalen,digitalisierung",https://news.de/article/1762635094_539,13865
German News,news_1762635094943_540,Neue Bahn Projekt in Frankfurt genehmigt,FAZ,2025-11-07T15:51:34.943952,50.128418,8.687602,"Frankfurt, Hessen","news,hessen,digitalisierung",https://news.de/article/1762635094_540,4933
German News,news_1762635094943_541,Schleswig-Holstein investiert in Sportveranstaltung,SZ,2025-11-01T15:51:34.943961,54.303889,10.152841,"Kiel, Schleswig-Holstein","news,schleswig-holstein,sportveranstaltung",https://news.de/article/1762635094_541,13993
German News,news_1762635094943_542,Verkehrsstörung auf der A3 bei Erfurt,SZ,2025-10-24T15:51:34.943970,50.967631,11.015896,"Erfurt, Thüringen","news,thüringen,verkehrsplanung",https://news.de/article/1762635094_542,11723
German News,news_1762635094943_543,Verkehrsstörung auf der A3 bei München,Spiegel,2025-10-16T15:51:34.943979,48.146034,11.58865,"München, Bayern","news,bayern,wohnungsbau",https://news.de/article/1762635094_543,33947
German News,news_1762635094943_544,Wirtschaftswachstum in Baden-Württemberg übertrifft Erwartungen,Spiegel,2025-10-31T15:51:34.943989,48.989908,8.417818,"Karlsruhe, Baden-Württemberg","news,baden-württemberg,kulturförderung",https://news.de/article/1762635094_544,30425
German News,news_1762635094944_545,Bürgermeister von Leipzig kündigt Bildungsreform an,Tagesschau,2025-10-24T15:51:34.943999,51.323595,12.388805,"Leipzig, Sachsen","news,sachsen,bildungsreform",https://news.de/article/1762635094_545,12865
German News,news_1762635094944_546,Kulturveranstaltung in Aachen zieht Tausende an,SZ,2025-11-08T15:51:34.944008,50.773612,6.102563,"Aachen, Nordrhein-Westfalen","news,nordrhein-westfalen,stadtentwicklung",https://news.de/article/1762635094_546,44164
German News,news_1762635094944_547,Wirtschaftswachstum in Schleswig-Holstein übertrifft Erwartungen,Zeit Online,2025-10-17T15:51:34.944017,54.310542,10.150375,"Kiel, Schleswig-Holstein","news,schleswig-holstein,verkehrsplanung",https://news.de/article/1762635094_547,31946
German News,news_1762635094944_548,Kulturveranstaltung in Augsburg zieht Tausende an,FAZ,2025-11-07T15:51:34.944026,48.350628,10.897401,"Augsburg, Bayern","news,bayern,nachhaltigkeitsprojekt",https://news.de/article/1762635094_548,1874
German News,news_1762635094944_549,Bonn: Wohnungsbau sorgt für Diskussionen,Zeit Online,2025-10-29T15:51:34.944035,50.719945,7.099937,"Bonn, Nordrhein-Westfalen","news,nordrhein-westfalen,wohnungsbau",https://news.de/article/1762635094_549,35496
German News,news_1762635094944_550,Konferenz findet in Mannheim statt,SZ,2025-10-30T15:51:34.944044,49.492384,8.449083,"Mannheim, Baden-Württemberg","news,baden-württemberg,technologiezentrum",https://news.de/article/1762635094_550,27549
