autobahn,roadwork_id,title,subtitle,description,latitude,longitude,start_timestamp,display_type,extent,direction,impact
A1,2025-055019--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_006.de7,A1 | Stuhr - Mahndorfer Marsch, Osnabrück -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 10.11.25 von 20:00 bis 24:00 Uhr Jeden Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 11.11.25 und dem 14.11.25 von 00:00 bis 05:00 Uhr. 11.11.25 von 20:00 bis 24:00 Uhr 12.11.25 von 20:00 bis 24:00 Uhr 13.11.25 von 20:00 bis 24:00 Uhr 14.11.25 20:00 bis zum 15.11.25 05:00 Uhr.  A1: Osnabrück -> Bremen, zwischen 0.6 km hinter AD Stuhr und 4.2 km vor Mahndorfer Marsch  Länge: 12.52 km | Max. 80 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von Mahndorfer Marsch (Rastplatz) Brückenwartung",53.00651164010552,8.711686848909839,,,"53.00651164010552,8.711686848909839,53.038421080829465,8.887340638628762",,"{'lower': 'Mahndorfer Marsch', 'upper': 'Stuhr', 'symbols': ['BREAKDOWN_LANE', 'BORDER_LEFT', 'ARROW_DOWN', 'ARROW_DOWN', 'CLOSED', 'SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-055019--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_006.de3,A1 | Stuhr - Mahndorfer Marsch, Osnabrück -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 10.11.25 20:00 bis zum 11.11.25 05:00 Uhr. 11.11.25 20:00 bis zum 12.11.25 05:00 Uhr. 12.11.25 20:00 bis zum 13.11.25 05:00 Uhr. 13.11.25 20:00 bis zum 14.11.25 05:00 Uhr. 14.11.25 20:00 bis zum 15.11.25 05:00 Uhr.  A1: Osnabrück -> Bremen, zwischen 0.6 km hinter AD Stuhr und 4.2 km vor Mahndorfer Marsch  Länge: 12.52 km | Max. 80 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von Mahndorfer Marsch (Rastplatz) Brückenwartung",53.00651164010552,8.711686848909839,,,"53.00651164010552,8.711686848909839,53.038421080829465,8.887340638628762",,"{'lower': 'Mahndorfer Marsch', 'upper': 'Stuhr', 'symbols': ['CLOSED', 'BORDER_LEFT', 'CLOSED', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']}"
A1,2025-006272--vi-bs.2025-08-15_05-00-00-000.devi-zus.2025-04-02_05-00-00-000.de7,A1 | Bremen-Arsten - Bremen-Hemelingen, Osnabrück -> Bremen,"Zeitraum dieser Bauphase: Beginn: 15.08.25 um 05:00 Uhr Ende: 01.11.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A1: Osnabrück -> Bremen, zwischen 0.5 km hinter AS Bremen-Arsten und 1.1 km vor AS Bremen-Hemelingen  Länge: 0.54 km | Maximale Durchfahrtbreite: 6.53 m  A1 Brückeninstandsetzung Weserquerung ",53.03185806673155,8.865526339396158,2025-08-15T05:00:00+02:00,,"53.03185806673155,8.865526339396158,53.03464387180433,8.872117512039255",,"{'lower': 'Bremen-Hemelingen', 'upper': 'Bremen-Arsten', 'symbols': ['ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'SEPARATE', 'CLOSED', 'CLOSED', 'CLOSED', 'CLOSED']}"
A1,2025-055295--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_008.de11,A1 | Bremen-Arsten - Uphusen/Bremen-Mahndorf, Osnabrück -> Hamburg,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 10.11.25 und dem 15.11.25 von 20:00 bis 00:00 Uhr. 11.11.25 von 00:00 bis 05:00 Uhr 12.11.25 von 00:00 bis 05:00 Uhr 13.11.25 von 00:00 bis 05:00 Uhr 14.11.25 von 00:00 bis 05:00 Uhr 15.11.25 von 00:00 bis 05:00 Uhr  A1: Osnabrück -> Hamburg, zwischen 1.3 km hinter AS Bremen-Arsten und AS Uphusen/Bremen-Mahndorf  Länge: 6.26 km | Max. 30 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von UphusenBremen-Mahndorf (AS) Brückenwartung",53.03590018739464,8.875562822649187,,,"53.03590018739464,8.875562822649187,53.0311176815913,8.961731907186298",,"{'lower': 'Uphusen/Bremen-Mahndorf', 'upper': 'Bremen-Arsten', 'symbols': ['ARROW_DOWN', 'ARROW_DOWN', 'CLOSED', 'SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP']}"
A1,2025-055295--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_008.de7,A1 | Bremen-Arsten - Uphusen/Bremen-Mahndorf, Osnabrück -> Hamburg,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 10.11.25 und dem 15.11.25 von 20:00 bis 00:00 Uhr. 11.11.25 von 00:00 bis 05:00 Uhr 12.11.25 von 00:00 bis 05:00 Uhr 13.11.25 von 00:00 bis 05:00 Uhr 14.11.25 von 00:00 bis 05:00 Uhr 15.11.25 von 00:00 bis 05:00 Uhr  A1: Osnabrück -> Hamburg, zwischen 1.3 km hinter AS Bremen-Arsten und AS Uphusen/Bremen-Mahndorf  Länge: 6.26 km | Max. 30 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von UphusenBremen-Mahndorf (AS) Brückenwartung",53.03590018739464,8.875562822649187,,,"53.03590018739464,8.875562822649187,53.0311176815913,8.961731907186298",,"{'lower': 'Uphusen/Bremen-Mahndorf', 'upper': 'Bremen-Arsten', 'symbols': ['ARROW_DOWN', 'CLOSED', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'CLOSED', 'ARROW_UP']}"
A1,2025-055295--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_008.de3,A1 | Bremen-Arsten - Uphusen/Bremen-Mahndorf, Osnabrück -> Hamburg,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 10.11.25 und dem 15.11.25 von 20:00 bis 00:00 Uhr. 11.11.25 von 00:00 bis 05:00 Uhr 12.11.25 von 00:00 bis 05:00 Uhr 13.11.25 von 00:00 bis 05:00 Uhr 14.11.25 von 00:00 bis 05:00 Uhr 15.11.25 von 00:00 bis 05:00 Uhr  A1: Osnabrück -> Hamburg, zwischen 1.3 km hinter AS Bremen-Arsten und AS Uphusen/Bremen-Mahndorf  Länge: 6.26 km | Max. 30 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von UphusenBremen-Mahndorf (AS) Brückenwartung",53.03590018739464,8.875562822649187,,,"53.03590018739464,8.875562822649187,53.0311176815913,8.961731907186298",,"{'lower': 'Uphusen/Bremen-Mahndorf', 'upper': 'Bremen-Arsten', 'symbols': ['CLOSED', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED']}"
A1,2025-045675--vi-bs.2025-09-18_20-00-00-000.devi-zus.2025-09-18_20-00-00-000_003.de3,A1 | Bremen-Arsten - Bremen-Hemelingen, Osnabrück -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 23:00 bis 24:00 Uhr 04.01.26 von 18:00 bis 19:00 Uhr 04.01.26 von 20:00 bis 21:00 Uhr  A1: Osnabrück -> Bremen, zwischen 0.5 km hinter AS Bremen-Arsten und 1.1 km vor AS Bremen-Hemelingen  Länge: 0.54 km | Maximale Durchfahrtbreite: 3.38 m  A1 Bauzustand 3 Kontrollen Mega MMBS Platten",53.03185806673155,8.865526339396158,,,"53.03185806673155,8.865526339396158,53.03464387180433,8.872117512039255",,"{'lower': 'Bremen-Hemelingen', 'upper': 'Bremen-Arsten', 'symbols': ['SEPARATE', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-045675--vi-bs.2025-09-18_20-00-00-000.devi-zus.2025-09-18_20-00-00-000_003.de1,A1 | Bremen-Arsten - Bremen-Hemelingen, Osnabrück -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 22:00 bis 23:00 Uhr  A1: Osnabrück -> Bremen, zwischen 0.5 km hinter AS Bremen-Arsten und 1.1 km vor AS Bremen-Hemelingen  Länge: 0.54 km | Maximale Durchfahrtbreite: 3.65 m  A1 Bauzustand 3 Kontrollen Mega MMBS Platten",53.03185806673155,8.865526339396158,,,"53.03185806673155,8.865526339396158,53.03464387180433,8.872117512039255",,"{'lower': 'Bremen-Hemelingen', 'upper': 'Bremen-Arsten', 'symbols': ['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-039420--vi-bs.2025-08-18_18-00-00-000.devi-zus.2025-08-18_18-00-00-000.de3,A1 | Bremen-Arsten - Bremen-Hemelingen, Osnabrück -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 18:00 bis 19:00 Uhr 04.12.25 von 20:00 bis 21:00 Uhr  A1: Osnabrück -> Bremen, zwischen 0.5 km hinter AS Bremen-Arsten und 1.1 km vor AS Bremen-Hemelingen  Länge: 0.54 km | Maximale Durchfahrtbreite: 3.38 m  A1 BAuzustand 3 Kontrollen Mega MMBS Platten",53.03185806673155,8.865526339396158,,,"53.03185806673155,8.865526339396158,53.03464387180433,8.872117512039255",,"{'lower': 'Bremen-Hemelingen', 'upper': 'Bremen-Arsten', 'symbols': ['SEPARATE', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-039420--vi-bs.2025-08-18_18-00-00-000.devi-zus.2025-08-18_18-00-00-000.de1,A1 | Bremen-Arsten - Bremen-Hemelingen, Osnabrück -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 21:00 bis 22:00 Uhr  A1: Osnabrück -> Bremen, zwischen 0.5 km hinter AS Bremen-Arsten und 1.1 km vor AS Bremen-Hemelingen  Länge: 0.54 km | Maximale Durchfahrtbreite: 3.65 m  A1 BAuzustand 3 Kontrollen Mega MMBS Platten",53.03185806673155,8.865526339396158,,,"53.03185806673155,8.865526339396158,53.03464387180433,8.872117512039255",,"{'lower': 'Bremen-Hemelingen', 'upper': 'Bremen-Arsten', 'symbols': ['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-006272--vi-bs.2025-08-15_05-00-00-000.devi-zus.2025-04-02_05-00-00-000.de9,A1 | Bremen-Hemelingen - Bremen-Arsten, Bremen -> Osnabrück,"Zeitraum dieser Bauphase: Beginn: 15.08.25 um 05:00 Uhr Ende: 01.11.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A1: Bremen -> Osnabrück, zwischen 1.1 km hinter AS Bremen-Hemelingen und 0.5 km vor AS Bremen-Arsten  Länge: 0.54 km | Maximale Durchfahrtbreite: 6.53 m  A1 Brückeninstandsetzung Weserquerung ",53.0347527671966,8.871994795941875,2025-08-15T05:00:00+02:00,,"53.0347527671966,8.871994795941875,53.03196407475268,8.86540161846903",,"{'lower': 'Bremen-Arsten', 'upper': 'Bremen-Hemelingen', 'symbols': ['CLOSED', 'CLOSED', 'CLOSED', 'CLOSED', 'SEPARATE', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP']}"
A1,2025-045675--vi-bs.2025-09-18_20-00-00-000.devi-zus.2025-09-18_20-00-00-000_003.de7,A1 | Bremen-Hemelingen - Bremen-Arsten, Bremen -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 20:00 bis 21:00 Uhr  A1: Bremen -> Osnabrück, zwischen 1.1 km hinter AS Bremen-Hemelingen und 0.5 km vor AS Bremen-Arsten  Länge: 0.55 km | Maximale Durchfahrtbreite: 3.38 m  A1 Bauzustand 3 Kontrollen Mega MMBS Platten",53.0347527671966,8.871994795941875,,,"53.0347527671966,8.871994795941875,53.031923170800304,8.865305541069016",,"{'lower': 'Bremen-Arsten', 'upper': 'Bremen-Hemelingen', 'symbols': ['SEPARATE', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-045675--vi-bs.2025-09-18_20-00-00-000.devi-zus.2025-09-18_20-00-00-000_003.de5,A1 | Bremen-Hemelingen - Bremen-Arsten, Bremen -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 21:00 bis 22:00 Uhr  A1: Bremen -> Osnabrück, zwischen 1.1 km hinter AS Bremen-Hemelingen und 0.5 km vor AS Bremen-Arsten  Länge: 0.55 km | Maximale Durchfahrtbreite: 3.65 m  A1 Bauzustand 3 Kontrollen Mega MMBS Platten",53.0347527671966,8.871994795941875,,,"53.0347527671966,8.871994795941875,53.03193349666906,8.865329955197643",,"{'lower': 'Bremen-Arsten', 'upper': 'Bremen-Hemelingen', 'symbols': ['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-039420--vi-bs.2025-08-18_18-00-00-000.devi-zus.2025-08-18_18-00-00-000.de7,A1 | Bremen-Hemelingen - Bremen-Arsten, Bremen -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 18:00 bis 19:00 Uhr  A1: Bremen -> Osnabrück, zwischen 1.1 km hinter AS Bremen-Hemelingen und 0.5 km vor AS Bremen-Arsten  Länge: 0.55 km | Maximale Durchfahrtbreite: 3.38 m  A1 BAuzustand 3 Kontrollen Mega MMBS Platten",53.0347527671966,8.871994795941875,,,"53.0347527671966,8.871994795941875,53.031923170800304,8.865305541069016",,"{'lower': 'Bremen-Arsten', 'upper': 'Bremen-Hemelingen', 'symbols': ['SEPARATE', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-039420--vi-bs.2025-08-18_18-00-00-000.devi-zus.2025-08-18_18-00-00-000.de5,A1 | Bremen-Hemelingen - Bremen-Arsten, Bremen -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: 04.12.25 von 19:00 bis 20:00 Uhr  A1: Bremen -> Osnabrück, zwischen 1.1 km hinter AS Bremen-Hemelingen und 0.5 km vor AS Bremen-Arsten  Länge: 0.55 km | Maximale Durchfahrtbreite: 3.65 m  A1 BAuzustand 3 Kontrollen Mega MMBS Platten",53.0347527671966,8.871994795941875,,,"53.0347527671966,8.871994795941875,53.03193349666906,8.865329955197643",,"{'lower': 'Bremen-Arsten', 'upper': 'Bremen-Hemelingen', 'symbols': ['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-055019--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_006.de5,A1 | Mahndorfer Marsch - Stuhr, Bremen -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: 10.11.25 von 20:00 bis 24:00 Uhr Jeden Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 11.11.25 und dem 14.11.25 von 00:00 bis 05:00 Uhr. 11.11.25 von 20:00 bis 24:00 Uhr 12.11.25 von 20:00 bis 24:00 Uhr 13.11.25 von 20:00 bis 24:00 Uhr 14.11.25 20:00 bis zum 15.11.25 05:00 Uhr.  A1: Bremen -> Osnabrück, zwischen 4.2 km hinter Mahndorfer Marsch und 0.6 km vor AD Stuhr  Länge: 12.52 km | Max. 80 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von Mahndorfer Marsch (Rastplatz) Brückenwartung",53.03856070843766,8.887298671487601,,,"53.03856070843766,8.887298671487601,53.006657179284154,8.711622955037283",,"{'lower': 'Stuhr', 'upper': 'Mahndorfer Marsch', 'symbols': ['BREAKDOWN_LANE', 'BORDER_LEFT', 'ARROW_DOWN', 'ARROW_DOWN', 'CLOSED', 'SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']}"
A1,2025-055019--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_006.de1,A1 | Mahndorfer Marsch - Stuhr, Bremen -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: 10.11.25 20:00 bis zum 11.11.25 05:00 Uhr. 11.11.25 20:00 bis zum 12.11.25 05:00 Uhr. 12.11.25 20:00 bis zum 13.11.25 05:00 Uhr. 13.11.25 20:00 bis zum 14.11.25 05:00 Uhr. 14.11.25 20:00 bis zum 15.11.25 05:00 Uhr.  A1: Bremen -> Osnabrück, zwischen 4.2 km hinter Mahndorfer Marsch und 0.6 km vor AD Stuhr  Länge: 12.52 km | Max. 80 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von Mahndorfer Marsch (Rastplatz) Brückenwartung",53.03856070843766,8.887298671487601,,,"53.03856070843766,8.887298671487601,53.006657179284154,8.711622955037283",,"{'lower': 'Stuhr', 'upper': 'Mahndorfer Marsch', 'symbols': ['CLOSED', 'BORDER_LEFT', 'CLOSED', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']}"
A1,2025-055295--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_008.de9,A1 | Uphusen/Bremen-Mahndorf - Bremen-Arsten, Hamburg -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 10.11.25 und dem 15.11.25 von 20:00 bis 00:00 Uhr. 11.11.25 von 00:00 bis 05:00 Uhr 12.11.25 von 00:00 bis 05:00 Uhr 13.11.25 von 00:00 bis 05:00 Uhr 14.11.25 von 00:00 bis 05:00 Uhr 15.11.25 von 00:00 bis 05:00 Uhr  A1: Hamburg -> Osnabrück, zwischen AS Uphusen/Bremen-Mahndorf und 1.3 km vor AS Bremen-Arsten  Länge: 6.26 km | Max. 30 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von UphusenBremen-Mahndorf (AS) Brückenwartung",53.03123378394032,8.961579883933165,,,"53.03123378394032,8.961579883933165,53.03602299844928,8.875455617443139",,"{'lower': 'Bremen-Arsten', 'upper': 'Uphusen/Bremen-Mahndorf', 'symbols': ['ARROW_DOWN', 'ARROW_DOWN', 'CLOSED', 'SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP']}"
A1,2025-055295--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_008.de5,A1 | Uphusen/Bremen-Mahndorf - Bremen-Arsten, Hamburg -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 10.11.25 und dem 15.11.25 von 20:00 bis 00:00 Uhr. 11.11.25 von 00:00 bis 05:00 Uhr 12.11.25 von 00:00 bis 05:00 Uhr 13.11.25 von 00:00 bis 05:00 Uhr 14.11.25 von 00:00 bis 05:00 Uhr 15.11.25 von 00:00 bis 05:00 Uhr  A1: Hamburg -> Osnabrück, zwischen AS Uphusen/Bremen-Mahndorf und 1.3 km vor AS Bremen-Arsten  Länge: 6.26 km | Max. 30 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von UphusenBremen-Mahndorf (AS) Brückenwartung",53.03123378394032,8.961579883933165,,,"53.03123378394032,8.961579883933165,53.03602299844928,8.875455617443139",,"{'lower': 'Bremen-Arsten', 'upper': 'Uphusen/Bremen-Mahndorf', 'symbols': ['ARROW_DOWN', 'CLOSED', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'CLOSED', 'ARROW_UP']}"
A1,2025-055295--vi-bs.2025-11-10_20-00-00-000.devi-zus.2025-11-10_20-00-00-000_008.de1,A1 | Uphusen/Bremen-Mahndorf - Bremen-Arsten, Hamburg -> Osnabrück,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 10.11.25 und dem 15.11.25 von 20:00 bis 00:00 Uhr. 11.11.25 von 00:00 bis 05:00 Uhr 12.11.25 von 00:00 bis 05:00 Uhr 13.11.25 von 00:00 bis 05:00 Uhr 14.11.25 von 00:00 bis 05:00 Uhr 15.11.25 von 00:00 bis 05:00 Uhr  A1: Hamburg -> Osnabrück, zwischen AS Uphusen/Bremen-Mahndorf und 1.3 km vor AS Bremen-Arsten  Länge: 6.26 km | Max. 30 km/h | Maximale Durchfahrtbreite: 7.75 m  A1 von UphusenBremen-Mahndorf (AS) Brückenwartung",53.03123378394032,8.961579883933165,,,"53.03123378394032,8.961579883933165,53.03602299844928,8.875455617443139",,"{'lower': 'Bremen-Arsten', 'upper': 'Uphusen/Bremen-Mahndorf', 'symbols': ['CLOSED', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED']}"
A1,2025-029463--vi-fbm.2025-06-25_09-00-00-000.devi-zus.2025-06-25_09-00-00-000_007.de3,A1 | Bremer Kreuz - Thünen Nord, Bremen -> Hamburg,"Die Baustelle ist zu folgenden Zeiträumen gültig: 11.11.25 von 09:00 bis 14:00 Uhr  A1: Bremen -> Hamburg, zwischen 2.4 km hinter AK Bremer Kreuz und 0.1 km vor Thünen Nord  Länge: 0.05 km | Maximale Durchfahrtbreite: 10.5 m  A1, A27 - Auf- und Abbau Hinweistafeln - Vollsperrung L 168, Stadtfest in Oyten am 29.06. und 09.11.2025",53.05173688892077,9.014515380901864,,,"53.05173688892077,9.014515380901864,53.05180939760316,9.015244931108684",,"{'lower': 'Thünen Nord', 'upper': 'Bremer Kreuz', 'symbols': ['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']}"
A1,2025-054821--vi-bs.2025-11-17_19-00-00-000.devi-zus.2025-11-17_00-00-00-000_001.de3,A1 | Oyten - Elsdorf, Bremen -> Hamburg,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 17.11.25 und dem 29.11.25 von 19:00 bis 00:00 Uhr. Jeden Dienstag, Mittwoch, Donnerstag, Freitag und Samstag zwischen dem 18.11.25 und dem 29.11.25 von 00:00 bis 05:00 Uhr.  A1: Bremen -> Hamburg, zwischen 5.9 km hinter AS Oyten und 1.0 km vor AS Elsdorf  Länge: 23.49 km | Maximale Durchfahrtbreite: 5.5 m  A1 Grinding zwischen Elsdorf (AS) und Oyten (AS) in beiden Fahrtrichtungen",53.06584435938176,9.114820469413823,,,"53.06584435938176,9.114820469413823,53.226445760923774,9.330795255649859",,"{'lower': 'Elsdorf', 'upper': 'Oyten', 'symbols': ['CLOSED', 'CLOSED', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'CLOSED', 'CLOSED']}"
A1,2025-029463--vi-fbm.2025-06-25_09-00-00-000.devi-zus.2025-06-25_09-00-00-000_007.de1,A1 | Tuchten - Oyten, Hamburg -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 11.11.25 von 09:00 bis 14:00 Uhr  A1: Hamburg -> Bremen, zwischen 5.8 km hinter Tuchten und 0.8 km vor AS Oyten  Länge: 0.05 km | Maximale Durchfahrtbreite: 10.5 m  A1, A27 - Auf- und Abbau Hinweistafeln - Vollsperrung L 168, Stadtfest in Oyten am 29.06. und 09.11.2025",53.05308144207378,9.042679374876387,,,"53.05308144207378,9.042679374876387,53.05303263681944,9.041924733933136",,"{'lower': 'Oyten', 'upper': 'Tuchten', 'symbols': ['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']}"
A1,2025-054821--vi-bs.2025-11-17_19-00-00-000.devi-zus.2025-11-17_00-00-00-000_001.de1,A1 | Elsdorf - Oyten, Hamburg -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag und Freitag zwischen dem 17.11.25 und dem 29.11.25 von 19:00 bis 00:00 Uhr. Jeden Dienstag, Mittwoch, Donnerstag, Freitag und Samstag zwischen dem 18.11.25 und dem 29.11.25 von 00:00 bis 05:00 Uhr.  A1: Hamburg -> Bremen, zwischen 1.0 km hinter AS Elsdorf und 5.9 km vor AS Oyten  Länge: 23.49 km | Maximale Durchfahrtbreite: 5.5 m  A1 Grinding zwischen Elsdorf (AS) und Oyten (AS) in beiden Fahrtrichtungen",53.226566377887764,9.330571435752685,,,"53.226566377887764,9.330571435752685,53.065990276847536,9.114681009825379",,"{'lower': 'Oyten', 'upper': 'Elsdorf', 'symbols': ['CLOSED', 'CLOSED', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'CLOSED', 'CLOSED']}"
A1,2025-054649--vi-bs.2025-11-10_04-00-00-000.de0,A1 | Sittensen - Bockel, Hamburg -> Bremen,"Die Baustelle ist zu folgenden Zeiträumen gültig: 14.11.25 von 04:00 bis 05:00 Uhr  A1: Hamburg -> Bremen, zwischen 1.4 km hinter AS Sittensen und 3.1 km vor Bockel  Länge: 13.29 km | Maximale Durchfahrtbreite: 5 m  Sperrung HFS u. 1.ÜFS von Km 54,7-Km 68,0 RF HB für Markierungsarbeiten, als Wanderbaustelle",53.287552810213406,9.487962580018998,,,"53.287552810213406,9.487962580018998,53.223204046942605,9.325620000194471",,"{'lower': 'Bockel', 'upper': 'Sittensen', 'symbols': ['SEPARATE', 'ARROW_UP', 'CLOSED', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']}"
A1,2025-007637--vi-bs.2025-11-22_00-00-00-000.devi-zus.2025-06-02_00-00-00-000_001.de15,A1 | Dibbersen - Sunderblick, Bremen -> Hamburg,"Zeitraum dieser Bauphase: Beginn: 22.11.25 um 00:00 Uhr Ende: 19.12.25 um 00:00 Uhr (Ende der Gesamtmaßnahme: 30.10.26)  A1: Bremen -> Hamburg, zwischen 2.5 km hinter AS Dibbersen und 0.1 km vor Sunderblick  Länge: 2.05 km | Max. 80 km/h | Maximale Durchfahrtbreite: 6.5 m  A1, AS Seevetal-Hittfeld bis AD Buchholz, BW102E und BW103,  Bauwerksarbeiten, Instandsetzung Brückenbeläge und Deckensanierung",53.37427080578892,9.919862259108903,2025-11-22T00:00:00+01:00,,"53.37427080578892,9.919862259108903,53.37744107130362,9.95015516933665",,"{'lower': 'Sunderblick', 'upper': 'Dibbersen', 'symbols': ['ARROW_DOWN', 'BORDER_LEFT', 'CLOSED', 'CLOSED', 'SEPARATE', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'BORDER_RIGHT', 'ARROW_UP']}"
